mode,seq,arrival_timestamp,esp_time_ms,raw_value,filtered_cloud,filtered_edge,cloud_processing_ms,edge_processing_ms,arrival_interval_ms,sender_ip,sender_port
A,198,1777386806.2461267,9950.0,-1.446308,-1.6835764971611678,0.0,0.9430459999748564,0.0,51.47361755371094,192.168.100.219,1235
A,199,1777386806.2919564,10000.0,0.335495,-1.3490534907914076,0.0,0.8210159999180178,0.0,45.82977294921875,192.168.100.219,1235
A,200,1777386806.3747444,10050.0,-0.254374,-1.1702038902534113,0.0,1.3600209999822255,0.0,82.78799057006836,192.168.100.219,1235
A,201,1777386806.3925672,10100.0,-0.417561,-1.0498199838875228,0.0,0.8537280000382452,0.0,17.822742462158203,192.168.100.219,1235
A,202,1777386806.4426703,10150.0,-0.611988,-0.978421121287892,0.0,1.1443150001468894,0.0,50.103187561035156,192.168.100.219,1235
A,203,1777386806.5013883,10200.0,1.260178,-0.611589694770179,0.0,1.0248900002807204,0.0,58.717966079711914,192.168.100.219,1235
A,204,1777386806.5455928,10250.0,0.393591,-0.4350042643468456,0.0,0.8315459999721497,0.0,44.2044734954834,192.168.100.219,1235
A,205,1777386806.5928907,10300.0,3.204119,0.13828937660163704,0.0,1.038195000091946,0.0,47.29795455932617,192.168.100.219,1235
A,206,1777386806.6428363,10350.0,1.710378,0.31636991059852115,0.0,0.9367640000164101,0.0,49.94559288024902,192.168.100.219,1235
A,207,1777386806.6948814,10400.0,-0.052247,0.28196512425831666,0.0,0.8350219995918451,0.0,52.04510688781738,192.168.100.219,1235
A,208,1777386806.742431,10450.0,2.407917,0.5518057401304374,0.0,1.005594000162091,0.0,47.54948616027832,192.168.100.219,1235
A,209,1777386806.7941518,10500.0,1.348157,0.6569815123295055,0.0,0.8423360000051616,0.0,51.72085762023926,192.168.100.219,1235
A,210,1777386806.8426304,10550.0,1.389932,0.7497249854742113,0.0,0.9011570000438951,0.0,48.47860336303711,192.168.100.219,1235
A,211,1777386806.9035523,10600.0,1.738536,0.8861513896954423,0.0,1.0143800000150804,0.0,60.92190742492676,192.168.100.219,1235
A,212,1777386806.9498491,10650.0,0.869055,0.8825000678104006,0.0,0.8617829998911475,0.0,46.29683494567871,192.168.100.219,1235
A,213,1777386806.9935699,10700.0,1.981227,1.0422500513233839,0.0,1.0893110002143658,0.0,43.72072219848633,192.168.100.219,1235
A,214,1777386807.0471284,10750.0,1.562957,1.1238305548827556,0.0,0.8644679996905325,0.0,53.5585880279541,192.168.100.219,1235
A,215,1777386807.092842,10800.0,1.206103,1.134396767991194,0.0,0.9289590002481418,0.0,45.71366310119629,192.168.100.219,1235
A,216,1777386807.144462,10850.0,-0.712297,0.8445274334872206,0.0,1.4207660001375189,0.0,51.6200065612793,192.168.100.219,1235
A,217,1777386807.1942515,10900.0,1.239263,0.909370289713909,0.0,1.014640999983385,0.0,49.7894287109375,192.168.100.219,1235
A,218,1777386807.2436154,10950.0,0.126154,0.7829389373144,0.0,0.9273870000470197,0.0,49.36385154724121,192.168.100.219,1235
A,219,1777386807.2928414,11000.0,0.203831,0.6856510562282205,0.0,1.157619999958115,0.0,49.22604560852051,192.168.100.219,1235
A,220,1777386807.34494,11050.0,1.632589,0.8443953215150453,0.0,0.9667710000940133,0.0,52.09851264953613,192.168.100.219,1235
A,221,1777386807.394264,11100.0,-1.098552,0.5201514309196638,0.0,0.8565830003135488,0.0,49.32403564453125,192.168.100.219,1235
A,222,1777386807.4440403,11150.0,-0.100241,0.4232477877932265,0.0,0.8956460001172672,0.0,49.776315689086914,192.168.100.219,1235
A,223,1777386807.4942207,11200.0,-1.846035,0.05404251659667768,0.0,0.9847840001384611,0.0,50.18043518066406,192.168.100.219,1235
A,224,1777386807.5455449,11250.0,-1.689183,-0.27042399568020614,0.0,0.8261050002147385,0.0,51.32412910461426,192.168.100.219,1235
A,225,1777386807.598224,11300.0,-0.361303,-0.29078888773601075,0.0,0.8941140004026238,0.0,52.67906188964844,192.168.100.219,1235
A,226,1777386807.6430728,11350.0,-0.730277,-0.3683396061853025,0.0,0.813491999906546,0.0,44.84891891479492,192.168.100.219,1235
A,227,1777386807.6949868,11400.0,-1.762411,-0.6122011863806011,0.0,0.9380870001223229,0.0,51.91397666931152,192.168.100.219,1235
A,228,1777386807.743163,11450.0,-2.518374,-0.9340822459094629,0.0,0.8365560001948324,0.0,48.17628860473633,192.168.100.219,1235
A,229,1777386807.7929323,11500.0,-1.403259,-1.0142306090147652,0.0,0.8812000000943954,0.0,49.76916313171387,192.168.100.219,1235
A,230,1777386807.8508391,11550.0,-0.511696,-0.933237779580259,0.0,0.8947850001277402,0.0,57.9068660736084,192.168.100.219,1235
A,231,1777386807.8933322,11600.0,-2.674215,-1.2150426970086086,0.0,1.0791129998324323,0.0,42.49310493469238,192.168.100.219,1235
A,232,1777386807.9494808,11650.0,-1.917031,-1.3232726857731376,0.0,0.8540080002603645,0.0,56.148529052734375,192.168.100.219,1235
A,233,1777386807.9925025,11700.0,-2.726122,-1.5309933945400773,0.0,0.8495600000060222,0.0,43.02167892456055,192.168.100.219,1235
A,234,1777386808.043508,11750.0,-0.586809,-1.3886018713281,0.0,0.8679239999764832,0.0,51.00560188293457,192.168.100.219,1235
A,235,1777386808.0951836,11800.0,-1.689867,-1.4330508855800574,0.0,1.322130000062316,0.0,51.67555809020996,192.168.100.219,1235
A,236,1777386808.147609,11850.0,-1.199381,-1.3872791290455773,0.0,0.9854859999904875,0.0,52.425384521484375,192.168.100.219,1235
A,237,1777386808.1934211,11900.0,-1.577288,-1.4110748458141502,0.0,1.554056000259152,0.0,45.812129974365234,192.168.100.219,1235
A,238,1777386808.250571,11950.0,1.605572,-0.9283738955529667,0.0,0.8674739997331926,0.0,57.14988708496094,192.168.100.219,1235
A,239,1777386808.2960098,12000.0,-0.298894,-0.825472297835653,0.0,0.8350120001523464,0.0,45.43876647949219,192.168.100.219,1235
A,240,1777386808.3527222,12050.0,-0.366236,-0.7532709278007375,0.0,0.8976310000434751,0.0,56.71238899230957,192.168.100.219,1235
A,241,1777386808.3932185,12100.0,-2.543254,-1.0596420249126497,0.0,0.8432580002590839,0.0,40.4963493347168,192.168.100.219,1235
A,242,1777386808.4435463,12150.0,0.99942,-0.7262242975845841,0.0,0.9382970001752255,0.0,50.32777786254883,192.168.100.219,1235
A,243,1777386808.494529,12200.0,1.727921,-0.24068564436324522,0.0,0.8324079999511014,0.0,50.98271369934082,192.168.100.219,1235
A,244,1777386808.5428703,12250.0,1.536697,0.0929763324076198,0.0,1.080784999885509,0.0,48.34127426147461,192.168.100.219,1235
A,245,1777386808.5938468,12300.0,1.107435,0.25354479315627076,0.0,1.3930629997958022,0.0,50.97651481628418,192.168.100.219,1235
A,246,1777386808.6437614,12350.0,2.040975,0.4980410483780718,0.0,1.0825990002558683,0.0,49.91459846496582,192.168.100.219,1235
A,247,1777386808.7038076,12400.0,1.606989,0.6508370460360381,0.0,1.7988380000133475,0.0,60.04619598388672,192.168.100.219,1235
A,248,1777386808.743446,12450.0,2.261039,0.8769057740720106,0.0,1.3205470004322706,0.0,39.638519287109375,192.168.100.219,1235
A,249,1777386808.7942355,12500.0,2.560601,1.1169215285531937,0.0,0.8276990001832019,0.0,50.78935623168945,192.168.100.219,1235
A,250,1777386808.845564,12550.0,3.409791,1.4680487939969686,0.0,0.8904970000003232,0.0,51.328420639038086,192.168.100.219,1235
A,251,1777386808.8933938,12600.0,0.493379,1.31074464518392,0.0,0.8458830002382456,0.0,47.82986640930176,192.168.100.219,1235
A,252,1777386808.944195,12650.0,1.309779,1.296437316274509,0.0,0.8746369999244052,0.0,50.80127716064453,192.168.100.219,1235
A,253,1777386808.994761,12700.0,1.052669,1.2634595310322734,0.0,1.0621999999784748,0.0,50.56595802307129,192.168.100.219,1235
A,254,1777386809.0511808,12750.0,1.523591,1.3082342298858953,0.0,0.8587669999542413,0.0,56.41984939575195,192.168.100.219,1235
A,255,1777386809.0931065,12800.0,1.731289,1.3734071682335862,0.0,0.9872089999589662,0.0,41.925668716430664,192.168.100.219,1235
A,256,1777386809.1472678,12850.0,0.65003,1.243655148175328,0.0,1.0668790000636363,0.0,54.16131019592285,192.168.100.219,1235
A,257,1777386809.1974573,12900.0,1.038101,1.1981221153559871,0.0,0.8426370000051975,0.0,50.18949508666992,192.168.100.219,1235
A,258,1777386809.2433314,12950.0,-0.484388,0.9177473041277305,0.0,1.977663999696233,0.0,45.87411880493164,192.168.100.219,1235
A,259,1777386809.2935615,13000.0,-0.078551,0.7446279024334732,0.0,1.3205769996602612,0.0,50.23002624511719,192.168.100.219,1235
A,260,1777386809.343157,13050.0,0.530966,0.7011317843451679,0.0,0.9781219996511936,0.0,49.59559440612793,192.168.100.219,1235
A,261,1777386809.3924787,13100.0,-0.824701,0.4365673905688343,0.0,0.8852769997247378,0.0,49.321651458740234,192.168.100.219,1235
A,262,1777386809.4428658,13150.0,0.823253,0.49734041829397085,0.0,0.80979499989553,0.0,50.38714408874512,192.168.100.219,1235
A,263,1777386809.4987113,13200.0,-0.954569,0.24231508740471686,0.0,0.8587870001974807,0.0,55.84549903869629,192.168.100.219,1235
A,264,1777386809.546843,13250.0,-0.259774,0.15373258964765557,0.0,1.0993209998559905,0.0,48.131704330444336,192.168.100.219,1235
A,265,1777386809.6041782,13300.0,-0.584893,0.034653071273478414,0.0,1.1202499999853899,0.0,57.33513832092285,192.168.100.219,1235
A,266,1777386809.6430423,13350.0,-0.998094,-0.12227893262313592,0.0,0.9653580000303918,0.0,38.8641357421875,192.168.100.219,1235
A,267,1777386809.6967516,13400.0,-1.627215,-0.3783283472048557,0.0,0.8635060003143735,0.0,53.70926856994629,192.168.100.219,1235
A,268,1777386809.7493846,13450.0,-3.200172,-0.8632296110458938,0.0,0.8231900001192116,0.0,52.633047103881836,192.168.100.219,1235
A,269,1777386809.793184,13500.0,-1.707935,-1.0112996430876557,0.0,0.9353519999422133,0.0,43.799400329589844,192.168.100.219,1235
A,270,1777386809.843574,13550.0,-0.579428,-0.9375084034982921,0.0,2.3054120001688716,0.0,50.390005111694336,192.168.100.219,1235
A,271,1777386809.8939743,13600.0,-1.673511,-1.0581895320774959,0.0,0.9060960001079366,0.0,50.4002571105957,192.168.100.219,1235
A,272,1777386809.9436452,13650.0,-1.986148,-1.2181821611661632,0.0,0.9655089997977484,0.0,49.67093467712402,192.168.100.219,1235
A,273,1777386809.9971452,13700.0,-2.056109,-1.3666361313212962,0.0,0.8461039997200714,0.0,53.49993705749512,192.168.100.219,1235
A,274,1777386810.0440588,13750.0,0.050891,-1.1212756459745874,0.0,0.8346620002157579,0.0,46.91362380981445,192.168.100.219,1235
A,275,1777386810.094045,13800.0,-1.407601,-1.1664976263497224,0.0,1.0050930000033986,0.0,49.98612403869629,192.168.100.219,1235
A,276,1777386810.1452239,13850.0,-1.554984,-1.234254988753043,0.0,0.8169689999704133,0.0,51.178932189941406,192.168.100.219,1235
A,277,1777386810.194209,13900.0,-1.808815,-1.3360241957534797,0.0,0.8537680000699766,0.0,48.98524284362793,192.168.100.219,1235
A,278,1777386810.242426,13950.0,-1.066772,-1.296683133905078,0.0,0.8310960001836065,0.0,48.216819763183594,192.168.100.219,1235
A,279,1777386810.292209,14000.0,1.097424,-0.9022312539791666,0.0,0.9920279999278137,0.0,49.78299140930176,192.168.100.219,1235
A,280,1777386810.3423862,14050.0,1.401788,-0.5359186165707971,0.0,1.5190610001809546,0.0,50.17733573913574,192.168.100.219,1235
A,281,1777386810.3929102,14100.0,0.349172,-0.4005053927820943,0.0,0.8392499998990388,0.0,50.523996353149414,192.168.100.219,1235
A,282,1777386810.443309,14150.0,0.384573,-0.2800045568235134,0.0,0.8570140003030247,0.0,50.398826599121094,192.168.100.219,1235
A,283,1777386810.493122,14200.0,0.87497,-0.09127016503825218,0.0,0.986617999842565,0.0,49.813032150268555,192.168.100.219,1235
A,284,1777386810.5431168,14250.0,1.37773,0.13158944829923014,0.0,1.186955000321177,0.0,49.994707107543945,192.168.100.219,1235
A,285,1777386810.632992,14300.0,1.481286,0.3224750773571204,0.0,0.8668119999128976,0.0,89.8752212524414,192.168.100.219,1235
A,286,1777386810.6523776,14350.0,0.877255,0.3964179942765548,0.0,0.8542489999854297,0.0,19.385576248168945,192.168.100.219,1235
A,287,1777386810.7096996,14400.0,2.231523,0.6344285725845142,0.0,0.8298729999296484,0.0,57.322025299072266,192.168.100.219,1235
A,288,1777386810.7441154,14450.0,1.777396,0.778612256318417,0.0,1.077648999853409,0.0,34.41572189331055,192.168.100.219,1235
A,289,1777386810.7944677,14500.0,0.035621,0.6808819672153039,0.0,0.8707700003469654,0.0,50.35233497619629,192.168.100.219,1235
A,290,1777386810.845199,14550.0,3.072272,1.0223271717898883,0.0,0.9561010001561954,0.0,50.73142051696777,192.168.100.219,1235
A,291,1777386810.8940477,14600.0,2.532607,1.225664459379703,0.0,0.9530749998702959,0.0,48.848628997802734,192.168.100.219,1235
A,292,1777386810.9450266,14650.0,2.507529,1.3952142962705545,0.0,1.0776689996419009,0.0,50.978899002075195,192.168.100.219,1235
A,293,1777386811.005236,14700.0,2.090585,1.4863297928941877,0.0,1.0487850004210486,0.0,60.20927429199219,192.168.100.219,1235
A,294,1777386811.0443473,14750.0,1.150542,1.4484979463046037,0.0,1.5730219997749373,0.0,39.11137580871582,192.168.100.219,1235
A,295,1777386811.1242406,14800.0,2.188427,1.5609591806484957,0.0,17.48216300029526,0.0,79.89335060119629,192.168.100.219,1235
A,296,1777386811.1649988,14850.0,2.989662,1.7809003257497251,0.0,17.515257000013662,0.0,40.75813293457031,192.168.100.219,1235
A,297,1777386811.2084708,14900.0,0.991843,1.6626012387721838,0.0,41.10019099971396,0.0,43.4720516204834,192.168.100.219,1235
A,298,1777386811.2591639,14950.0,1.274518,1.610635535669677,0.0,64.44671700000981,0.0,50.69303512573242,192.168.100.219,1235
A,299,1777386811.3249514,15000.0,0.142595,1.3770660502175431,0.0,36.552124000081676,0.0,65.78755378723145,192.168.100.219,1235
A,300,1777386811.447901,15050.0,0.486059,1.2303711362348375,0.0,33.04916199977015,0.0,122.94960021972656,192.168.100.219,1235
A,301,1777386811.4849887,15100.0,0.391947,1.0884127084853057,0.0,23.63363999984358,0.0,37.08767890930176,192.168.100.219,1235
A,302,1777386811.515113,15150.0,-1.840874,0.5782658610424448,0.0,32.144365000021935,0.0,30.124425888061523,192.168.100.219,1235
A,303,1777386811.569564,15200.0,0.069319,0.48908747252617557,0.0,48.6051950001638,0.0,54.45098876953125,192.168.100.219,1235
A,304,1777386811.6252651,15250.0,-0.606218,0.2989196970005774,0.0,15.83400800018353,0.0,55.70101737976074,192.168.100.219,1235
A,305,1777386811.642817,15300.0,-0.89879,0.09716347513914698,0.0,313.18125300003885,0.0,17.551898956298828,192.168.100.219,1235
A,306,1777386811.960417,15350.0,-1.826674,-0.2331305967939899,0.0,58.720112000173685,0.0,317.6000118255615,192.168.100.219,1235
A,307,1777386812.0282836,15400.0,-0.129266,-0.22005557052606234,0.0,20.07203900029708,0.0,67.86656379699707,192.168.100.219,1235
A,308,1777386812.0578506,15450.0,-0.938231,-0.33966999683552684,0.0,20.35372999989704,0.0,29.56700325012207,192.168.100.219,1235
A,309,1777386812.0797691,15500.0,-0.851251,-0.4322494682708766,0.0,6.580652000138798,0.0,21.918535232543945,192.168.100.219,1235
A,310,1777386812.087234,15550.0,-1.391337,-0.5915684011870609,0.0,3.1467859998883796,0.0,7.464885711669922,192.168.100.219,1235
A,311,1777386812.0907001,15600.0,-2.683663,-0.9253827659055146,0.0,2.098511999975017,0.0,3.4661293029785156,192.168.100.219,1235
A,312,1777386812.093015,15650.0,0.359449,-0.7235903754210371,0.0,1.3808610001433408,0.0,2.3148059844970703,192.168.100.219,1235
A,313,1777386812.0945826,15700.0,-2.443401,-1.002028748605874,0.0,1.4281290000326408,0.0,1.5676021575927734,192.168.100.219,1235
A,314,1777386812.0961952,15750.0,-2.831499,-1.2934531503498123,0.0,1.3522270000976278,0.0,1.6126632690429688,192.168.100.219,1235
A,315,1777386812.103141,15800.0,-0.100785,-1.0980285344328111,0.0,1.0577620000731258,0.0,6.94584846496582,192.168.100.219,1235
A,316,1777386812.1433756,15850.0,-0.311496,-0.9536578065205701,0.0,1.4876010000079987,0.0,40.23456573486328,192.168.100.219,1235
A,317,1777386812.1948102,15900.0,-0.760779,-0.9190422606095894,0.0,0.9793540002647205,0.0,51.43451690673828,192.168.100.219,1235
A,318,1777386812.243124,15950.0,-0.095827,-0.7766121892567873,0.0,1.1140880001221376,0.0,48.31385612487793,192.168.100.219,1235
A,319,1777386812.293632,16000.0,1.740569,-0.3799631883840156,0.0,1.295018999826425,0.0,50.50802230834961,192.168.100.219,1235
A,320,1777386812.3425136,16050.0,0.404111,-0.2624692533203926,0.0,1.3017310002396698,0.0,48.88153076171875,192.168.100.219,1235
A,321,1777386812.3934007,16100.0,2.903988,0.22038499360615216,0.0,1.210450000144192,0.0,50.887107849121094,192.168.100.219,1235
A,322,1777386812.442475,16150.0,1.029317,0.33308697368077456,0.0,0.9720099997139187,0.0,49.074411392211914,192.168.100.219,1235
A,323,1777386812.493386,16200.0,0.007266,0.27520429160275645,0.0,0.848307000069326,0.0,50.91094970703125,192.168.100.219,1235
A,324,1777386812.5425096,16250.0,0.463666,0.30219130851376835,0.0,0.9660289997555083,0.0,49.123525619506836,192.168.100.219,1235
A,325,1777386812.5928793,16300.0,3.322025,0.8143286112831332,0.0,1.1376530001143692,0.0,50.3697395324707,192.168.100.219,1235
A,326,1777386812.645195,16350.0,2.403349,1.0780042493721504,0.0,1.0735620003288204,0.0,52.315711975097656,192.168.100.219,1235
A,327,1777386812.6936555,16400.0,1.258387,1.1104939589163778,0.0,1.0849929999494634,0.0,48.46048355102539,192.168.100.219,1235
A,328,1777386812.7426531,16450.0,1.601734,1.1946589796065876,0.0,0.9879700000965386,0.0,48.99764060974121,192.168.100.219,1235
A,329,1777386812.7927742,16500.0,2.028818,1.3226395674449498,0.0,0.8689159999448748,0.0,50.12106895446777,192.168.100.219,1235
A,330,1777386812.843022,16550.0,2.757544,1.550275373372756,0.0,1.4886930002830923,0.0,50.247907638549805,192.168.100.219,1235
A,331,1777386812.8932242,16600.0,2.501893,1.6918238377890638,0.0,0.9130190001087612,0.0,50.202131271362305,192.168.100.219,1235
A,332,1777386812.9429939,16650.0,3.170483,1.9018795616157371,0.0,0.923158999739826,0.0,49.76963996887207,192.168.100.219,1235
A,333,1777386812.9929457,16700.0,2.0524,1.9187270658504278,0.0,0.8850270000948512,0.0,49.951791763305664,192.168.100.219,1235
A,334,1777386813.0431185,16750.0,1.422063,1.8404116396940218,0.0,0.8591279997745005,0.0,50.17280578613281,192.168.100.219,1235
A,335,1777386813.0930722,16800.0,2.898746,2.016175041155369,0.0,0.8486990000164951,0.0,49.95369911193848,192.168.100.219,1235
A,336,1777386813.1583154,16850.0,1.64593,1.9624569537784637,0.0,0.8357339997928648,0.0,65.24324417114258,192.168.100.219,1235
A,337,1777386813.195861,16900.0,0.996206,1.791287374448021,0.0,1.4183510002112598,0.0,37.54568099975586,192.168.100.219,1235
A,338,1777386813.2430658,16950.0,0.409757,1.5468134099962323,0.0,0.9189910001623502,0.0,47.20473289489746,192.168.100.219,1235
A,339,1777386813.2948174,17000.0,0.970891,1.446995769866037,0.0,1.1474109996925108,0.0,51.75161361694336,192.168.100.219,1235
A,340,1777386813.3427958,17050.0,-0.423598,1.1363285290578946,0.0,0.8816300000944466,0.0,47.97840118408203,192.168.100.219,1235
A,341,1777386813.399793,17100.0,-0.562473,0.8475579731186751,0.0,0.9018790001391608,0.0,56.997060775756836,192.168.100.219,1235
A,342,1777386813.4433167,17150.0,-1.195367,0.5250191511079934,0.0,1.104218999898876,0.0,43.52378845214844,192.168.100.219,1235
A,343,1777386813.4932387,17200.0,-0.237143,0.4124838331094193,0.0,0.880407999829913,0.0,49.92198944091797,192.168.100.219,1235
A,344,1777386813.543033,17250.0,-0.304103,0.29764425735323136,0.0,0.8503620001647505,0.0,49.79419708251953,192.168.100.219,1235
A,345,1777386813.5945938,17300.0,-1.856426,-0.03481293317636364,0.0,0.9654479999881005,0.0,51.56087875366211,192.168.100.219,1235
A,346,1777386813.6437569,17350.0,-2.026397,-0.2852474233147101,0.0,1.6883189996406145,0.0,49.163103103637695,192.168.100.219,1235
A,347,1777386813.6945615,17400.0,-1.068948,-0.3901957400230467,0.0,1.0701159999371157,0.0,50.80461502075195,192.168.100.219,1235
A,348,1777386813.743688,17450.0,-1.824655,-0.5729059210826211,0.0,0.8983320003608242,0.0,49.126625061035156,192.168.100.219,1235
A,349,1777386813.7975657,17500.0,-1.614992,-0.7186262574736562,0.0,0.9429149999959918,0.0,53.87759208679199,192.168.100.219,1235
A,350,1777386813.8519914,17550.0,-1.865773,-0.882942293400464,0.0,1.2040379997415585,0.0,54.425716400146484,192.168.100.219,1235
A,351,1777386813.9123278,17600.0,-1.017114,-0.9083579555394474,0.0,1.42672699985269,0.0,60.33635139465332,192.168.100.219,1235
A,352,1777386813.9429562,17650.0,-1.6498,-1.0237620887439216,0.0,0.9786430000531254,0.0,30.628442764282227,192.168.100.219,1235
A,353,1777386814.0073383,17700.0,-1.522431,-1.1051635296967106,0.0,0.9895839998534939,0.0,64.38207626342773,192.168.100.219,1235
A,354,1777386814.0460925,17750.0,-1.698447,-1.206664645442415,0.0,0.9246909999092168,0.0,38.75422477722168,192.168.100.219,1235
A,355,1777386814.0945277,17800.0,-0.625798,-1.101249651520618,0.0,1.26088399974833,0.0,48.435211181640625,192.168.100.219,1235
A,356,1777386814.1468153,17850.0,-1.234422,-1.1241959970317126,0.0,0.8747570000195992,0.0,52.28757858276367,192.168.100.219,1235
A,357,1777386814.198987,17900.0,-1.65539,-1.2005712982966839,0.0,0.8766810001361591,0.0,52.17170715332031,192.168.100.219,1235
A,358,1777386814.2433503,17950.0,-0.778551,-1.1288360095608878,0.0,1.3691979997929593,0.0,44.36326026916504,192.168.100.219,1235
A,359,1777386814.2969656,18000.0,0.875748,-0.8100168286715551,0.0,1.162158000170166,0.0,53.61533164978027,192.168.100.219,1235
A,360,1777386814.350328,18050.0,-0.683479,-0.7935895064631211,0.0,1.130349000050046,0.0,53.362369537353516,192.168.100.219,1235
A,361,1777386814.3933074,18100.0,0.918584,-0.49833820722980476,0.0,1.304536999668926,0.0,42.97947883605957,192.168.100.219,1235
A,362,1777386814.4426763,18150.0,0.367966,-0.346257845926528,0.0,0.8509019999110023,0.0,49.368858337402344,192.168.100.219,1235
A,363,1777386814.4948335,18200.0,0.9594,-0.13922715602313723,0.0,1.0944109999400098,0.0,52.15716361999512,192.168.100.219,1235
A,364,1777386814.5480127,18250.0,1.416373,0.08847818233057955,0.0,1.1923159995603783,0.0,53.179264068603516,192.168.100.219,1235
A,365,1777386814.594968,18300.0,2.311783,0.39376365561045196,0.0,1.0969760000989481,0.0,46.95534706115723,192.168.100.219,1235
A,366,1777386814.643359,18350.0,1.59562,0.5565144994162669,0.0,1.012255999739864,0.0,48.390865325927734,192.168.100.219,1235
A,367,1777386814.6969948,18400.0,1.64094,0.7015134061615014,0.0,1.1552260002645198,0.0,53.63583564758301,192.168.100.219,1235
A,368,1777386814.743741,18450.0,1.393315,0.7929930847137714,0.0,1.6235579996646265,0.0,46.746253967285156,192.168.100.219,1235
A,369,1777386814.7937415,18500.0,3.353689,1.1546589632983673,0.0,0.9110949999922013,0.0,50.00042915344238,192.168.100.219,1235
A,370,1777386814.845502,18550.0,2.905798,1.4131397927610985,0.0,1.104510000004666,0.0,51.76043510437012,192.168.100.219,1235
A,371,1777386814.893455,18600.0,1.015688,1.3508426848986792,0.0,0.9570229999553703,0.0,47.953128814697266,192.168.100.219,1235
A,372,1777386814.9484134,18650.0,0.800332,1.2631225306025318,0.0,1.526584999737679,0.0,54.958343505859375,192.168.100.219,1235
A,373,1777386814.9943998,18700.0,1.699462,1.3302349296943081,0.0,0.8490489999530837,0.0,45.98641395568848,192.168.100.219,1235
A,374,1777386815.045692,18750.0,2.31188,1.4967437985660648,0.0,0.9561110000504414,0.0,51.29218101501465,192.168.100.219,1235
A,375,1777386815.1029992,18800.0,0.765769,1.366188478037874,0.0,1.3285319996612088,0.0,57.30724334716797,192.168.100.219,1235
A,376,1777386815.1452513,18850.0,1.009371,1.3043027252075534,0.0,1.4521150001201022,0.0,42.2520637512207,192.168.100.219,1235
A,377,1777386815.1938138,18900.0,1.770561,1.3730146565505752,0.0,1.2232239996592398,0.0,48.56252670288086,192.168.100.219,1235
A,378,1777386815.2536619,18950.0,0.777525,1.2867852776626125,0.0,0.8525059997737117,0.0,59.84807014465332,192.168.100.219,1235
A,379,1777386815.2979512,19000.0,1.261632,1.2778594893974375,0.0,1.1113229998045426,0.0,44.289350509643555,192.168.100.219,1235
A,380,1777386815.3477767,19050.0,-0.441288,0.9861824743949389,0.0,0.8940029997575039,0.0,49.825429916381836,192.168.100.219,1235
A,381,1777386815.3944309,19100.0,-0.899219,0.6515400936611542,0.0,0.9314150001955568,0.0,46.65422439575195,192.168.100.219,1235
A,382,1777386815.4528701,19150.0,-0.871472,0.4012515592475091,0.0,0.9187810001094476,0.0,58.43925476074219,192.168.100.219,1235
A,383,1777386815.4933429,19200.0,-0.731129,0.21654289506761942,0.0,1.1694419999912498,0.0,40.47274589538574,192.168.100.219,1235
A,384,1777386815.5446465,19250.0,-2.630235,-0.22219356527470369,0.0,0.8789550001893076,0.0,51.30362510681152,192.168.100.219,1235
A,385,1777386815.5938108,19300.0,-0.822337,-0.3091823904087606,0.0,1.3029839997216186,0.0,49.1642951965332,192.168.100.219,1235
A,386,1777386815.6433089,19350.0,-1.617581,-0.4877631378498354,0.0,1.3423379996311269,0.0,49.49808120727539,192.168.100.219,1235
A,387,1777386815.6934378,19400.0,-1.679948,-0.6628066615255765,0.0,0.9603180001249711,0.0,50.128936767578125,192.168.100.219,1235
A,388,1777386815.7431796,19450.0,-3.873128,-1.1517904769579546,0.0,1.2645619999602786,0.0,49.74174499511719,192.168.100.219,1235
A,389,1777386815.7931187,19500.0,-2.458733,-1.3549861591831038,0.0,1.2555039998005668,0.0,49.93915557861328,192.168.100.219,1235
A,390,1777386815.8484576,19550.0,-1.006606,-1.2996625749724489,0.0,1.2488920001487713,0.0,55.33885955810547,192.168.100.219,1235
A,391,1777386815.8931868,19600.0,-1.516791,-1.3358494561997862,0.0,1.3111090001984849,0.0,44.72923278808594,192.168.100.219,1235
A,392,1777386815.9456227,19650.0,-0.146393,-1.1355414807776167,0.0,0.8675740000398946,0.0,52.435874938964844,192.168.100.219,1235
A,393,1777386815.9978,19700.0,-0.655096,-1.0549776251446406,0.0,1.113757999974041,0.0,52.17742919921875,192.168.100.219,1235
A,394,1777386816.045643,19750.0,-2.31381,-1.2667922385720818,0.0,0.924992000364,0.0,47.842979431152344,192.168.100.219,1235
A,395,1777386816.0958455,19800.0,-1.626076,-1.3269904644143624,0.0,0.8979610001915717,0.0,50.202369689941406,192.168.100.219,1235
A,396,1777386816.1476636,19850.0,-2.106623,-1.4570897159913072,0.0,0.8922399997572938,0.0,51.818132400512695,192.168.100.219,1235
A,397,1777386816.1933987,19900.0,-0.889881,-1.3629828790826353,0.0,1.3989249996484432,0.0,45.73512077331543,192.168.100.219,1235
A,398,1777386816.2450078,19950.0,-1.853022,-1.4425245063249985,0.0,1.1341959998389939,0.0,51.609039306640625,192.168.100.219,1235
A,399,1777386816.2949612,20000.0,-1.9072,-1.51810626432081,0.0,0.918780000120023,0.0,49.953460693359375,192.168.100.219,1235
A,400,1777386816.350602,20050.0,-0.764421,-1.3902757003759496,0.0,1.3078629999654368,0.0,55.64069747924805,192.168.100.219,1235
